diffusion_input,diffusion_output_heat,diffusion_output_rank,name,selected,shared name
0,0.000450835849251569,8787,ATOH1,false,ATOH1
0,0.00589914567957001,1237,RPL21,true,RPL21
0,2.96924243005006E-05,15847,GAL3ST1,false,GAL3ST1
0,0.00476707083772543,1826,SRRT,true,SRRT
0,5.76297694246638E-05,14002,DNAH3,false,DNAH3
0,0.00122838100771544,7417,GPR50,false,GPR50
0,5.8189044286159E-05,13976,TBX22,false,TBX22
0,0.000435134159684456,8833,STK38L,false,STK38L
0,2.82318594908915E-05,15971,NME8,false,NME8
0,0.000451300390107135,8782,LOC101929876,false,LOC101929876
0,6.88163294716444E-05,13449,CHRNE,false,CHRNE
0,7.10204831339363E-05,13365,TFR2,false,TFR2
0,0.00171104839818588,6196,CHRNA1,false,CHRNA1
0,0.00361719538228839,2687,MTNR1B,false,MTNR1B
0,0.000536256001686366,8593,HSPA7,false,HSPA7
0,0.00107991025587845,7720,USP24,false,USP24
0,0.00468401878094772,1873,EIF2S3,true,EIF2S3
0,0.0018316614939629,5679,B3GNT3,false,B3GNT3
0,0.00137366800274345,7183,PCDHB15,false,PCDHB15
0,0.0152654528649818,165,BAG2,true,BAG2
0,3.82235093976006E-06,19159,MFSD2A,false,MFSD2A
0,0.000178099757222393,10618,CDS1,false,CDS1
0,1.17026347837236E-05,17987,OR56A3,false,OR56A3
0,1.24380378868505E-05,17807,GTDC1,false,GTDC1
0,0.00302293903916813,3492,SPTLC1,false,SPTLC1
0,0.000338724594189287,9200,RETSAT,false,RETSAT
0,7.22619494930054E-06,18777,LINC00938,false,LINC00938
0,0.000114234249755289,11889,NSUN3,false,NSUN3
0,0.00529353768657247,1492,MTHFD1,true,MTHFD1
0,0.00209468267597436,4597,IRF2BP2,false,IRF2BP2
0,0.000213990114958157,10150,UFC1,false,UFC1
0,0.00023297521602403,9935,TPBG,false,TPBG
0,0.0018694288925136,5488,CPVL,false,CPVL
0,0.012767236046276,217,MEN1,true,MEN1
0,0.00142674975707678,7062,AFG3L1P,false,AFG3L1P
0,0.000216937254002649,10118,NUDT1,false,NUDT1
0,0.0000566756498435,14047,ALDH8A1,false,ALDH8A1
0,0.000396408828123492,8958,CHMP1A,false,CHMP1A
0,0.00141229256761657,7093,PHKG1,false,PHKG1
0,2.08520847497811E-05,16669,KDM7A,false,KDM7A
0,0.00182041158114774,5737,SRP19,false,SRP19
0,0.00271276259055006,3794,KIAA1715,false,KIAA1715
0,0.00692783864212909,897,BTF3,true,BTF3
0,6.63388260530801E-05,13553,KIAA0825,false,KIAA0825
0,0.00703273122041117,867,IPO5,true,IPO5
0,7.58945840402664E-05,13169,GTF2A2,false,GTF2A2
0,2.88121165971204E-05,15928,CD163,false,CD163
0,0.000819823855526716,8067,CSNK1A1L,false,CSNK1A1L
0,0.00421249757897712,2185,IPO7,false,IPO7
0,1.65472819139082E-05,17083,STAG3L4,false,STAG3L4
0,0.00240433815563107,4107,IPO8,false,IPO8
0,0.00187082523623917,5482,MRAP2,false,MRAP2
0,0.000256020468797906,9729,CAMKK1,false,CAMKK1
0,4.63884873981928E-05,14612,CYP8B1,false,CYP8B1
0,0.00151472103580538,6842,NOM1,false,NOM1
0,6.35556506633731E-05,13683,TYRP1,false,TYRP1
0,0.00181248720577265,5770,RAB3GAP2,false,RAB3GAP2
0,0.00407079995096384,2275,CLTB,false,CLTB
0,2.23417915122792E-05,16504,FOLR3,false,FOLR3
0,3.82007222913816E-05,15164,C18orf63,false,C18orf63
0,0.0023047412302368,4261,MFAP4,false,MFAP4
0,1.24380378868505E-05,17806,DSCR9,false,DSCR9
0,0.00171261423800298,6190,QRICH2,false,QRICH2
0,4.09551152979194E-06,19122,HILS1,false,HILS1
0,0.000145439345904857,11158,MKKS,false,MKKS
0,2.17472035481921E-05,16574,SLC6A2,false,SLC6A2
0,0.00149865909762511,6888,TIMM8B,false,TIMM8B
0,0.00139031936194188,7150,MTHFD1L,false,MTHFD1L
0,6.53370100562575E-06,18855,COX18,false,COX18
0,0.000320434653327585,9294,C15orf39,false,C15orf39
0,9.49147736037222E-05,12469,NUDT4,false,NUDT4
0,0.00350796007176883,2851,CISH,false,CISH
0,5.38926941413285E-05,14196,NOX1,false,NOX1
0,1.80056950533869E-06,19423,TRIM77,false,TRIM77
0,4.47880392706537E-05,14704,GAGE1,false,GAGE1
0,5.3457255526891E-06,18989,OR51E1,false,OR51E1
0,8.94547473891298E-06,18432,CYP27B1,false,CYP27B1
0,1.00274544486694E-05,18337,IDI2-AS1,false,IDI2-AS1
0,0.000168668243816514,10762,POMGNT2,false,POMGNT2
0,1.35637914567282E-05,17660,MMAA,false,MMAA
0,7.76117134819135E-06,18635,ZIK1,false,ZIK1
0,7.71093550325427E-05,13117,DEFA6,false,DEFA6
0,0.00508177007648065,1622,YKT6,true,YKT6
0,7.22619494930054E-06,18776,STARD7-AS1,false,STARD7-AS1
0,0.00193151545532607,5180,GAS8,false,GAS8
0,4.07893691376121E-06,19126,LOC613266,false,LOC613266
0,3.48819050784045E-05,15418,RIMS1,false,RIMS1
0,4.05419321133079E-05,14975,RGP1,false,RGP1
0,0.000248437726204575,9785,SEC22A,false,SEC22A
0,0.00121487793406381,7449,PCDHGC3,false,PCDHGC3
0,5.98920224811111E-05,13884,PTGES,false,PTGES
0,0.00196698893741495,5011,CERK,false,CERK
0,0.000146709048382344,11131,WASH3P,false,WASH3P
0,7.22619494930054E-06,18775,TSPEAR-AS2,false,TSPEAR-AS2
0,0.00996018082569156,393,DHX9,true,DHX9
0,0.000157033798869741,10949,BET1L,false,BET1L
0,5.32170082300225E-05,14232,GALNT5,false,GALNT5
0,0.00203983395076488,4745,TARS,false,TARS
0,0.000188247378832666,10466,DEGS1,false,DEGS1
0,1.20540574810413E-05,17898,LINC01556,false,LINC01556
0,0.00529613637233218,1491,CCDC180,true,CCDC180
0,6.97207368079657E-06,18808,PRD,false,PRD
0,0.000109644805292726,12012,KRT82,false,KRT82
0,0.00189797398215536,5375,CCDC28B,false,CCDC28B
0,0.00114283757088395,7631,CTNNA3,false,CTNNA3
0,7.22619494930054E-06,18774,LINC00909,false,LINC00909
0,0.000108140172090407,12049,MANEA,false,MANEA
0,1.55516935868061E-05,17245,CFD,false,CFD
0,0.00615679746940822,1151,RPS16,true,RPS16
0,0.000241544906094218,9859,SNX21,false,SNX21
0,0.000122303485621272,11688,GNLY,false,GNLY
0,0.00172888077090882,6121,CUX2,false,CUX2
0,3.81046695431249E-05,15169,NAGS,false,NAGS
0,2.94962678541867E-05,15866,PCDHA7,false,PCDHA7
0,0.00179048519413527,5878,XRCC6BP1,false,XRCC6BP1
0,6.97140808099897E-05,13412,SERAC1,false,SERAC1
0,0.00456960200255903,1949,SLC1A5,true,SLC1A5
0,3.0865524279632E-05,15744,COL22A1,false,COL22A1
0,0.00449506307750041,1995,NEK7,false,NEK7
0,0.00259786988258476,3915,ATL1,false,ATL1
0,0.00341102629921862,2980,TRIM13,false,TRIM13
0,0.00185310523661297,5586,EBLN2,false,EBLN2
0,0.000930125764071975,7920,NR0B2,false,NR0B2
0,0.0052883200486648,1500,FOXK1,true,FOXK1
0,4.52658327866174E-05,14670,TPMT,false,TPMT
0,7.22619494930054E-06,18773,SAMD15,false,SAMD15
0,0.000347298186865797,9159,DENND4A,false,DENND4A
0,6.22041734632501E-05,13755,ACBD7,false,ACBD7
0,7.22619494930054E-06,18772,PCOLCE-AS1,false,PCOLCE-AS1
0,0.00216115083957828,4465,PNMA2,false,PNMA2
0,0.000171253491407259,10725,DEDD,false,DEDD
0,0.000116062252384411,11839,MLXIP,false,MLXIP
0,0.00170880921877377,6204,CT55,false,CT55
0,0.00191517860128164,5271,TEN1,false,TEN1
0,7.81591030039138E-05,13067,STOML1,false,STOML1
0,0.000379201903037613,9027,PTPN7,false,PTPN7
0,0.000105253103217476,12121,ZNF114,false,ZNF114
0,0.000183099011270805,10544,C9orf163,false,C9orf163
0,0.000880528192371414,7984,LECT2,false,LECT2
0,7.22619494930054E-06,18771,FAM157A,false,FAM157A
0,0.00197567352645435,4965,TEC,false,TEC
0,3.64062745030563E-05,15301,C19orf18,false,C19orf18
0,1.38879474375525E-05,17457,ZNF789,false,ZNF789
0,0.00181937330618221,5739,FAIM2,false,FAIM2
0,0.000118373982253838,11788,SLC17A2,false,SLC17A2
0,0.00284121134556851,3680,MYH4,false,MYH4
0,0.000263387053067696,9684,DNAJC12,false,DNAJC12
0,7.22619494930054E-06,18770,NUTM2A-AS1,false,NUTM2A-AS1
0,2.25117989271554E-05,16488,ACTR3C,false,ACTR3C
0,1.91217355523834E-06,19398,FAM156B,false,FAM156B
0,7.22619494930054E-06,18769,C11orf96,false,C11orf96
0,0.00332617971309635,3088,PTPRU,false,PTPRU
0,0.000120039074272258,11748,TENM1,false,TENM1
0,8.21114034016064E-05,12903,UNC79,false,UNC79
0,0.000286576376876248,9509,GRAMD4,false,GRAMD4
0,0.00341640915699411,2972,KDELR1,false,KDELR1
0,6.20982668351685E-05,13758,RETNLB,false,RETNLB
0,0.000628088714492872,8331,ETFB,false,ETFB
0,5.59584881581238E-05,14094,NACAP1,false,NACAP1
0,6.38888501282228E-05,13666,PCDHGC5,false,PCDHGC5
0,1.52552807164066E-05,17296,TRN-GTT2-1,false,TRN-GTT2-1
0,0.00374526282282329,2536,OR1D4,false,OR1D4
0,0.0138310858049394,195,UBR5,true,UBR5
0,0.00199547834728577,4883,ACVR2B,false,ACVR2B
0,0.00430825572537343,2118,WIZ,false,WIZ
0,0.00042473381482855,8865,KSR1,false,KSR1
0,0.00198533980819082,4918,UBXN7,false,UBXN7
0,3.3267567800989E-05,15560,MYL7,false,MYL7
0,0.00155175977711607,6734,PCBD2,false,PCBD2
0,0.000141175725268068,11256,RAB38,false,RAB38
0,6.06957905247161E-06,18899,SSX9,false,SSX9
0,9.0260331165105E-06,18423,ACRV1,false,ACRV1
0,0.000191474196308136,10424,CBWD2,false,CBWD2
0,6.07633335090579E-05,13840,KIAA1841,false,KIAA1841
0,0.00217974829406037,4429,CCDC138,false,CCDC138
0,0.000138613956419474,11311,NMNAT2,false,NMNAT2
0,0.00398703298108695,2344,AIFM1,false,AIFM1
0,0.000358025945612871,9112,SENP6,false,SENP6
0,5.61087289330546E-05,14086,ADRA1A,false,ADRA1A
0,0.0025990864274994,3913,UBXN8,false,UBXN8
0,0.00360317550567042,2715,SUMO3,false,SUMO3
0,0.000160342421972038,10889,OPA3,false,OPA3
0,5.50558638877052E-05,14139,CD300LB,false,CD300LB
0,8.12054622586432E-05,12940,BRINP2,false,BRINP2
0,0.00552753314490461,1401,MFSD4,true,MFSD4
0,0.00295024338813383,3561,RRP12,false,RRP12
